domain,link_count,years_seen,first_seen,last_seen,sample_anchor,sample_source_url,is_alive,genre,memo
xn--ycke4o9a2482aw2zb.com,4,"2014,2015",20140401041959,20150429222334,http://www.xn--ycke4o9a2482aw2zb.com/,http://www.japan-affiliate.org/regular/seker/,True,,
yomereba.com,4,"2015,2016,2017",20150501061642,20170625035925,ヨメレバ,http://www.japan-affiliate.org/news/honki2012/,True,,
afl.seesaa.net,3,"2014,2015,2016",20140401025536,20160711120447,,http://www.japan-affiliate.org/regular/kossori/,True,,
allabout.co.jp,3,"2014,2016,2017",20140209144034,20170914115150,AllAboutのアフィリエイトガイド,http://www.japan-affiliate.org/news/131202_manabukai/,True,,
asukanet.co.jp,3,"2014,2016,2017",20140209144034,20170914115150,株式会社アスカネット,http://www.japan-affiliate.org/news/131202_manabukai/,True,,
belluna-gourmet.com,3,"2014,2016,2017",20140209144034,20170914115150,MyWineClub,http://www.japan-affiliate.org/news/131202_manabukai/,True,,
card-db.com,3,"2014,2016,2017",20140209144034,20170914115150,クレジットカードDB,http://www.japan-affiliate.org/news/131202_manabukai/,True,,
chibiiku.kittys.biz,3,"2014,2016,2017",20140210170230,20170113235832,,http://www.japan-affiliate.org:80/regular/kittys/,True,,
chiemax.com,3,"2016,2017",20160708070301,20171211205106,車価格.net,http://www.japan-affiliate.org:80/news/seikaup1606/,True,,
crop.wakayama.jp,3,"2016,2017",20160621220343,20170906154033,株式会社Crop,http://www.japan-affiliate.org:80/news/wakayama1606/,True,,
eyeportal.jp,3,"2014,2016,2017",20140209144034,20170914115150,アイポータル,http://www.japan-affiliate.org/news/131202_manabukai/,True,,
fashiontuusin.jugem.jp,3,"2015,2016,2017",20151105210643,20170725213543,,http://www.japan-affiliate.org/regular/fashiontuusin/,True,,
formzu.net,3,"2014,2016,2017",20140210170230,20170113235832,お問い合わせフォーム,http://www.japan-affiliate.org:80/regular/kittys/,True,,
houtoku.seesaa.net,3,"2014,2015,2016",20140401044458,20160718041351,,http://www.japan-affiliate.org/regular/houtoku/,True,,
ir.belluna.co.jp,3,"2014,2016,2017",20140209144034,20170914115150,株式会社ベルーナ,http://www.japan-affiliate.org/news/131202_manabukai/,True,,
jaro.or.jp,3,"2014,2016,2017",20141114093213,20170129163057,日本広告審査機構（JARO）,http://www.japan-affiliate.org:80/news/honki2014/,True,,
kyukeichu.com,3,"2014,2015,2016",20140401051808,20160213041622,,http://www.japan-affiliate.org/regular/mmayu/,True,,
letter-post.com,3,2016,20160624202158,20160624202158,http://letter-post.com/article-1137.html,http://www.japan-affiliate.org/news/hikikomori1511/,True,,
norarinoie.blog8.fc2.com,3,"2014,2015,2016",20140220104756,20160203040157,,http://www.japan-affiliate.org:80/regular/norari/,True,,
office-mag.net,3,"2014,2015",20140626045728,20150430220038,http://office-mag.net/access,http://www.japan-affiliate.org:80/news/tohokuws1407/,True,,
satei.221616.com,3,"2014,2015,2016",20140401050820,20160711120422,愛車無料査定サービス,http://www.japan-affiliate.org/regular/gulliver/,True,,
secure.moshimo.com,3,"2014,2015,2016",20140401050330,20160711120503,お問い合わせフォーム,http://www.japan-affiliate.org/regular/moshimo/,True,,
sendenkaigi.com,3,"2014,2016,2017",20141114093213,20170129163057,広告法務Q&A,http://www.japan-affiliate.org:80/news/honki2014/,True,,
tamayosuzuki.strikingly.com,3,"2016,2017",20160521094601,20170126034338,鈴木珠世さん,http://www.japan-affiliate.org:80/news/koukoku1606/,True,,
